"","der_activity_month","var_1","name","prop","england_IS","england_NHS","england_IS_prop","sector","value"
"351","2019-02-01","North East and Yorkshire","Outpatient appointments","12.3095673369896","2275","21481","9.57652803502273","NHS","2878"
"352","2019-02-01","North East and Yorkshire","Outpatient appointments","12.3095673369896","2275","21481","9.57652803502273","Independent Sector","404"
"353","2019-02-01","North West","Inpatient admissions","26.6675911801414","12683","34782","26.720741599073","NHS","5288"
"354","2019-02-01","North West","Inpatient admissions","26.6675911801414","12683","34782","26.720741599073","Independent Sector","1923"
"355","2019-02-01","North West","Outpatient appointments","8.95174708818636","2275","21481","9.57652803502273","NHS","2736"
"356","2019-02-01","North West","Outpatient appointments","8.95174708818636","2275","21481","9.57652803502273","Independent Sector","269"
"357","2019-02-01","South East","Inpatient admissions","32.3517437915592","12683","34782","26.720741599073","NHS","4985"
"358","2019-02-01","South East","Inpatient admissions","32.3517437915592","12683","34782","26.720741599073","Independent Sector","2384"
"359","2019-02-01","South East","Outpatient appointments","12.392179413456","2275","21481","9.57652803502273","NHS","3047"
"360","2019-02-01","South East","Outpatient appointments","12.392179413456","2275","21481","9.57652803502273","Independent Sector","431"
"361","2019-02-01","South West","Inpatient admissions","31.1050189793336","12683","34782","26.720741599073","NHS","3267"
"362","2019-02-01","South West","Inpatient admissions","31.1050189793336","12683","34782","26.720741599073","Independent Sector","1475"
"363","2019-02-01","South West","Outpatient appointments","14.696734059098","2275","21481","9.57652803502273","NHS","1097"
"364","2019-02-01","South West","Outpatient appointments","14.696734059098","2275","21481","9.57652803502273","Independent Sector","189"
"365","2019-03-01","East of England","Inpatient admissions","22.7365302721718","13936","38446","26.6045588179146","NHS","4173"
"366","2019-03-01","East of England","Inpatient admissions","22.7365302721718","13936","38446","26.6045588179146","Independent Sector","1228"
"367","2019-03-01","East of England","Outpatient appointments","3.55245683930943","2291","23193","8.98995448124313","NHS","2905"
"368","2019-03-01","East of England","Outpatient appointments","3.55245683930943","2291","23193","8.98995448124313","Independent Sector","107"
"369","2019-03-01","London","Inpatient admissions","20.9612277867528","13936","38446","26.6045588179146","NHS","3914"
"370","2019-03-01","London","Inpatient admissions","20.9612277867528","13936","38446","26.6045588179146","Independent Sector","1038"
"371","2019-03-01","London","Outpatient appointments","6.2534896705751","2291","23193","8.98995448124313","NHS","3358"
"372","2019-03-01","London","Outpatient appointments","6.2534896705751","2291","23193","8.98995448124313","Independent Sector","224"
"373","2019-03-01","Midlands","Inpatient admissions","27.2117844226868","13936","38446","26.6045588179146","NHS","8252"
"374","2019-03-01","Midlands","Inpatient admissions","27.2117844226868","13936","38446","26.6045588179146","Independent Sector","3085"
"375","2019-03-01","Midlands","Outpatient appointments","8.97400055912776","2291","23193","8.98995448124313","NHS","6512"
"376","2019-03-01","Midlands","Outpatient appointments","8.97400055912776","2291","23193","8.98995448124313","Independent Sector","642"
"377","2019-03-01","North East and Yorkshire","Inpatient admissions","24.7690531177829","13936","38446","26.6045588179146","NHS","6515"
"378","2019-03-01","North East and Yorkshire","Inpatient admissions","24.7690531177829","13936","38446","26.6045588179146","Independent Sector","2145"
"379","2019-03-01","North East and Yorkshire","Outpatient appointments","10.4473131191834","2291","23193","8.98995448124313","NHS","2983"
"380","2019-03-01","North East and Yorkshire","Outpatient appointments","10.4473131191834","2291","23193","8.98995448124313","Independent Sector","348"
"381","2019-03-01","North West","Inpatient admissions","26.1285574092247","13936","38446","26.6045588179146","NHS","6022"
"382","2019-03-01","North West","Inpatient admissions","26.1285574092247","13936","38446","26.6045588179146","Independent Sector","2130"
"383","2019-03-01","North West","Outpatient appointments","8.56431018374338","2291","23193","8.98995448124313","NHS","2936"
"384","2019-03-01","North West","Outpatient appointments","8.56431018374338","2291","23193","8.98995448124313","Independent Sector","275"
"385","2019-03-01","South East","Inpatient admissions","31.5776639843941","13936","38446","26.6045588179146","NHS","5612"
"386","2019-03-01","South East","Inpatient admissions","31.5776639843941","13936","38446","26.6045588179146","Independent Sector","2590"
"387","2019-03-01","South East","Outpatient appointments","12.4671916010499","2291","23193","8.98995448124313","NHS","3335"
"388","2019-03-01","South East","Outpatient appointments","12.4671916010499","2291","23193","8.98995448124313","Independent Sector","475"
"389","2019-03-01","South West","Inpatient admissions","30.2923564635435","13936","38446","26.6045588179146","NHS","3958"
"390","2019-03-01","South West","Inpatient admissions","30.2923564635435","13936","38446","26.6045588179146","Independent Sector","1720"
"391","2019-03-01","South West","Outpatient appointments","15.8959537572254","2291","23193","8.98995448124313","NHS","1164"
"392","2019-03-01","South West","Outpatient appointments","15.8959537572254","2291","23193","8.98995448124313","Independent Sector","220"
"393","2019-04-01","East of England","Inpatient admissions","21.5541922290389","11257","35052","24.3084497613855","NHS","3836"
"394","2019-04-01","East of England","Inpatient admissions","21.5541922290389","11257","35052","24.3084497613855","Independent Sector","1054"
"395","2019-04-01","East of England","Outpatient appointments","3.68078175895765","2212","24537","8.26946801749598","NHS","2957"
"396","2019-04-01","East of England","Outpatient appointments","3.68078175895765","2212","24537","8.26946801749598","Independent Sector","113"
"397","2019-04-01","London","Inpatient admissions","18.4810671256454","11257","35052","24.3084497613855","NHS","3789"
"398","2019-04-01","London","Inpatient admissions","18.4810671256454","11257","35052","24.3084497613855","Independent Sector","859"
"399","2019-04-01","London","Outpatient appointments","6.37866048129893","2212","24537","8.26946801749598","NHS","3229"
"400","2019-04-01","London","Outpatient appointments","6.37866048129893","2212","24537","8.26946801749598","Independent Sector","220"
"401","2019-04-01","Midlands","Inpatient admissions","26.2720352564103","11257","35052","24.3084497613855","NHS","7361"
"402","2019-04-01","Midlands","Inpatient admissions","26.2720352564103","11257","35052","24.3084497613855","Independent Sector","2623"
"403","2019-04-01","Midlands","Outpatient appointments","7.70046388336647","2212","24537","8.26946801749598","NHS","6964"
"404","2019-04-01","Midlands","Outpatient appointments","7.70046388336647","2212","24537","8.26946801749598","Independent Sector","581"
"405","2019-04-01","North East and Yorkshire","Inpatient admissions","23.0367159612443","11257","35052","24.3084497613855","NHS","6037"
"406","2019-04-01","North East and Yorkshire","Inpatient admissions","23.0367159612443","11257","35052","24.3084497613855","Independent Sector","1807"
"407","2019-04-01","North East and Yorkshire","Outpatient appointments","8.76421923474664","2212","24537","8.26946801749598","NHS","3529"
"408","2019-04-01","North East and Yorkshire","Outpatient appointments","8.76421923474664","2212","24537","8.26946801749598","Independent Sector","339"
"409","2019-04-01","North West","Inpatient admissions","25.6737787759686","11257","35052","24.3084497613855","NHS","5295"
"410","2019-04-01","North West","Inpatient admissions","25.6737787759686","11257","35052","24.3084497613855","Independent Sector","1829"
"411","2019-04-01","North West","Outpatient appointments","7.94044665012407","2212","24537","8.26946801749598","NHS","3339"
"412","2019-04-01","North West","Outpatient appointments","7.94044665012407","2212","24537","8.26946801749598","Independent Sector","288"
"413","2019-04-01","South East","Inpatient admissions","29.0932167536314","11257","35052","24.3084497613855","NHS","5028"
"414","2019-04-01","South East","Inpatient admissions","29.0932167536314","11257","35052","24.3084497613855","Independent Sector","2063"
"415","2019-04-01","South East","Outpatient appointments","12.5471190091545","2212","24537","8.26946801749598","NHS","3248"
"416","2019-04-01","South East","Outpatient appointments","12.5471190091545","2212","24537","8.26946801749598","Independent Sector","466"
"417","2019-04-01","South West","Inpatient admissions","21.6159052453469","11257","35052","24.3084497613855","NHS","3706"
"418","2019-04-01","South West","Inpatient admissions","21.6159052453469","11257","35052","24.3084497613855","Independent Sector","1022"
"419","2019-04-01","South West","Outpatient appointments","13.8888888888889","2212","24537","8.26946801749598","NHS","1271"
"420","2019-04-01","South West","Outpatient appointments","13.8888888888889","2212","24537","8.26946801749598","Independent Sector","205"
"421","2019-05-01","East of England","Inpatient admissions","21.1181313421405","12802","37289","25.5574853766146","NHS","4120"
"422","2019-05-01","East of England","Inpatient admissions","21.1181313421405","12802","37289","25.5574853766146","Independent Sector","1103"
"423","2019-05-01","East of England","Outpatient appointments","3.81538461538462","2377","26440","8.24860325502308","NHS","3126"
"424","2019-05-01","East of England","Outpatient appointments","3.81538461538462","2377","26440","8.24860325502308","Independent Sector","124"
"425","2019-05-01","London","Inpatient admissions","20.301487862177","12802","37289","25.5574853766146","NHS","4071"
"426","2019-05-01","London","Inpatient admissions","20.301487862177","12802","37289","25.5574853766146","Independent Sector","1037"
"427","2019-05-01","London","Outpatient appointments","6.08846918489066","2377","26440","8.24860325502308","NHS","3779"
"428","2019-05-01","London","Outpatient appointments","6.08846918489066","2377","26440","8.24860325502308","Independent Sector","245"
"429","2019-05-01","Midlands","Inpatient admissions","26.8195413758724","12802","37289","25.5574853766146","NHS","8074"
"430","2019-05-01","Midlands","Inpatient admissions","26.8195413758724","12802","37289","25.5574853766146","Independent Sector","2959"
"431","2019-05-01","Midlands","Outpatient appointments","7.78090920230364","2377","26440","8.24860325502308","NHS","7526"
"432","2019-05-01","Midlands","Outpatient appointments","7.78090920230364","2377","26440","8.24860325502308","Independent Sector","635"
"433","2019-05-01","North East and Yorkshire","Inpatient admissions","23.2019938286257","12802","37289","25.5574853766146","NHS","6471"
"434","2019-05-01","North East and Yorkshire","Inpatient admissions","23.2019938286257","12802","37289","25.5574853766146","Independent Sector","1955"
"435","2019-05-01","North East and Yorkshire","Outpatient appointments","8.65060240963855","2377","26440","8.24860325502308","NHS","3791"
"436","2019-05-01","North East and Yorkshire","Outpatient appointments","8.65060240963855","2377","26440","8.24860325502308","Independent Sector","359"
"437","2019-05-01","North West","Inpatient admissions","26.06361007848","12802","37289","25.5574853766146","NHS","5370"
"438","2019-05-01","North West","Inpatient admissions","26.06361007848","12802","37289","25.5574853766146","Independent Sector","1893"
"439","2019-05-01","North West","Outpatient appointments","7.91843220338983","2377","26440","8.24860325502308","NHS","3477"
"440","2019-05-01","North West","Outpatient appointments","7.91843220338983","2377","26440","8.24860325502308","Independent Sector","299"
"441","2019-05-01","South East","Inpatient admissions","30.3323570609958","12802","37289","25.5574853766146","NHS","5471"
"442","2019-05-01","South East","Inpatient admissions","30.3323570609958","12802","37289","25.5574853766146","Independent Sector","2382"
"443","2019-05-01","South East","Outpatient appointments","12.7877877877878","2377","26440","8.24860325502308","NHS","3485"
"444","2019-05-01","South East","Outpatient appointments","12.7877877877878","2377","26440","8.24860325502308","Independent Sector","511"
"445","2019-05-01","South West","Inpatient admissions","28.4088717454195","12802","37289","25.5574853766146","NHS","3712"
"446","2019-05-01","South West","Inpatient admissions","28.4088717454195","12802","37289","25.5574853766146","Independent Sector","1473"
"447","2019-05-01","South West","Outpatient appointments","13.972602739726","2377","26440","8.24860325502308","NHS","1256"
"448","2019-05-01","South West","Outpatient appointments","13.972602739726","2377","26440","8.24860325502308","Independent Sector","204"
"449","2019-06-01","East of England","Inpatient admissions","21.3075543153279","12292","35617","25.6569746811664","NHS","3948"
"450","2019-06-01","East of England","Inpatient admissions","21.3075543153279","12292","35617","25.6569746811664","Independent Sector","1069"
"451","2019-06-01","East of England","Outpatient appointments","3.20050203953561","2305","25371","8.32851568145686","NHS","3085"
"452","2019-06-01","East of England","Outpatient appointments","3.20050203953561","2305","25371","8.32851568145686","Independent Sector","102"
"453","2019-06-01","London","Inpatient admissions","20.8496597236544","12292","35617","25.6569746811664","NHS","3838"
"454","2019-06-01","London","Inpatient admissions","20.8496597236544","12292","35617","25.6569746811664","Independent Sector","1011"
"455","2019-06-01","London","Outpatient appointments","7.26434130873451","2305","25371","8.32851568145686","NHS","3217"
"456","2019-06-01","London","Outpatient appointments","7.26434130873451","2305","25371","8.32851568145686","Independent Sector","252"
"457","2019-06-01","Midlands","Inpatient admissions","26.2682759297419","12292","35617","25.6569746811664","NHS","7514"
"458","2019-06-01","Midlands","Inpatient admissions","26.2682759297419","12292","35617","25.6569746811664","Independent Sector","2677"
"459","2019-06-01","Midlands","Outpatient appointments","7.74926592620963","2305","25371","8.32851568145686","NHS","7226"
"460","2019-06-01","Midlands","Outpatient appointments","7.74926592620963","2305","25371","8.32851568145686","Independent Sector","607"
"461","2019-06-01","North East and Yorkshire","Inpatient admissions","23.3818483019761","12292","35617","25.6569746811664","NHS","6475"
"462","2019-06-01","North East and Yorkshire","Inpatient admissions","23.3818483019761","12292","35617","25.6569746811664","Independent Sector","1976"
"463","2019-06-01","North East and Yorkshire","Outpatient appointments","7.61709868121874","2305","25371","8.32851568145686","NHS","4063"
"464","2019-06-01","North East and Yorkshire","Outpatient appointments","7.61709868121874","2305","25371","8.32851568145686","Independent Sector","335"
"465","2019-06-01","North West","Inpatient admissions","26.3516389953172","12292","35617","25.6569746811664","NHS","5190"
"466","2019-06-01","North West","Inpatient admissions","26.3516389953172","12292","35617","25.6569746811664","Independent Sector","1857"
"467","2019-06-01","North West","Outpatient appointments","8.44748858447489","2305","25371","8.32851568145686","NHS","3208"
"468","2019-06-01","North West","Outpatient appointments","8.44748858447489","2305","25371","8.32851568145686","Independent Sector","296"
"469","2019-06-01","South East","Inpatient admissions","29.7010869565217","12292","35617","25.6569746811664","NHS","5174"
"470","2019-06-01","South East","Inpatient admissions","29.7010869565217","12292","35617","25.6569746811664","Independent Sector","2186"
"471","2019-06-01","South East","Outpatient appointments","13.0824372759857","2305","25371","8.32851568145686","NHS","3395"
"472","2019-06-01","South East","Outpatient appointments","13.0824372759857","2305","25371","8.32851568145686","Independent Sector","511"
"473","2019-06-01","South West","Inpatient admissions","30.3564277132559","12292","35617","25.6569746811664","NHS","3478"
"474","2019-06-01","South West","Inpatient admissions","30.3564277132559","12292","35617","25.6569746811664","Independent Sector","1516"
"475","2019-06-01","South West","Outpatient appointments","14.64829586657","2305","25371","8.32851568145686","NHS","1177"
"476","2019-06-01","South West","Outpatient appointments","14.64829586657","2305","25371","8.32851568145686","Independent Sector","202"
"477","2019-07-01","East of England","Inpatient admissions","21.8665114474195","12560","37942","24.8703021662508","NHS","4027"
"478","2019-07-01","East of England","Inpatient admissions","21.8665114474195","12560","37942","24.8703021662508","Independent Sector","1127"
"479","2019-07-01","East of England","Outpatient appointments","3.44381149663387","2482","29472","7.76741566001127","NHS","3729"
"480","2019-07-01","East of England","Outpatient appointments","3.44381149663387","2482","29472","7.76741566001127","Independent Sector","133"
"481","2019-07-01","London","Inpatient admissions","19.8988195615514","12560","37942","24.8703021662508","NHS","4275"
"482","2019-07-01","London","Inpatient admissions","19.8988195615514","12560","37942","24.8703021662508","Independent Sector","1062"
"483","2019-07-01","London","Outpatient appointments","5.64051140636751","2482","29472","7.76741566001127","NHS","3764"
"484","2019-07-01","London","Outpatient appointments","5.64051140636751","2482","29472","7.76741566001127","Independent Sector","225"
"485","2019-07-01","Midlands","Inpatient admissions","24.6292714377821","12560","37942","24.8703021662508","NHS","8183"
"486","2019-07-01","Midlands","Inpatient admissions","24.6292714377821","12560","37942","24.8703021662508","Independent Sector","2674"
"487","2019-07-01","Midlands","Outpatient appointments","7.63494713411241","2482","29472","7.76741566001127","NHS","8299"
"488","2019-07-01","Midlands","Outpatient appointments","7.63494713411241","2482","29472","7.76741566001127","Independent Sector","686"
"489","2019-07-01","North East and Yorkshire","Inpatient admissions","23.2527681866889","12560","37942","24.8703021662508","NHS","6446"
"490","2019-07-01","North East and Yorkshire","Inpatient admissions","23.2527681866889","12560","37942","24.8703021662508","Independent Sector","1953"
"491","2019-07-01","North East and Yorkshire","Outpatient appointments","7.38742477692467","2482","29472","7.76741566001127","NHS","4463"
"492","2019-07-01","North East and Yorkshire","Outpatient appointments","7.38742477692467","2482","29472","7.76741566001127","Independent Sector","356"
"493","2019-07-01","North West","Inpatient admissions","25.9614105123087","12560","37942","24.8703021662508","NHS","5564"
"494","2019-07-01","North West","Inpatient admissions","25.9614105123087","12560","37942","24.8703021662508","Independent Sector","1951"
"495","2019-07-01","North West","Outpatient appointments","7.19923463286295","2482","29472","7.76741566001127","NHS","3880"
"496","2019-07-01","North West","Outpatient appointments","7.19923463286295","2482","29472","7.76741566001127","Independent Sector","301"
"497","2019-07-01","South East","Inpatient admissions","29.7442968162447","12560","37942","24.8703021662508","NHS","5605"
"498","2019-07-01","South East","Inpatient admissions","29.7442968162447","12560","37942","24.8703021662508","Independent Sector","2373"
"499","2019-07-01","South East","Outpatient appointments","12.5","2482","29472","7.76741566001127","NHS","3892"
"500","2019-07-01","South East","Outpatient appointments","12.5","2482","29472","7.76741566001127","Independent Sector","556"
"501","2019-07-01","South West","Inpatient admissions","26.9859369061193","12560","37942","24.8703021662508","NHS","3842"
"502","2019-07-01","South West","Inpatient admissions","26.9859369061193","12560","37942","24.8703021662508","Independent Sector","1420"
"503","2019-07-01","South West","Outpatient appointments","13.4730538922156","2482","29472","7.76741566001127","NHS","1445"
"504","2019-07-01","South West","Outpatient appointments","13.4730538922156","2482","29472","7.76741566001127","Independent Sector","225"
"505","2019-08-01","East of England","Inpatient admissions","22.0815450643777","11682","33037","26.123124399025","NHS","3631"
"506","2019-08-01","East of England","Inpatient admissions","22.0815450643777","11682","33037","26.123124399025","Independent Sector","1029"
"507","2019-08-01","East of England","Outpatient appointments","2.09923664122137","2396","24648","8.85963614849874","NHS","3078"
"508","2019-08-01","East of England","Outpatient appointments","2.09923664122137","2396","24648","8.85963614849874","Independent Sector","66"
"509","2019-08-01","London","Inpatient admissions","20.8153180975911","11682","33037","26.123124399025","NHS","3846"
"510","2019-08-01","London","Inpatient admissions","20.8153180975911","11682","33037","26.123124399025","Independent Sector","1011"
"511","2019-08-01","London","Outpatient appointments","8.02310654685494","2396","24648","8.85963614849874","NHS","2866"
"512","2019-08-01","London","Outpatient appointments","8.02310654685494","2396","24648","8.85963614849874","Independent Sector","250"
"513","2019-08-01","Midlands","Inpatient admissions","25.2721053177154","11682","33037","26.123124399025","NHS","7209"
"514","2019-08-01","Midlands","Inpatient admissions","25.2721053177154","11682","33037","26.123124399025","Independent Sector","2438"
"515","2019-08-01","Midlands","Outpatient appointments","10.0273117440499","2396","24648","8.85963614849874","NHS","6918"
"516","2019-08-01","Midlands","Outpatient appointments","10.0273117440499","2396","24648","8.85963614849874","Independent Sector","771"
"517","2019-08-01","North East and Yorkshire","Inpatient admissions","24.0115321252059","11682","33037","26.123124399025","NHS","5535"
"518","2019-08-01","North East and Yorkshire","Inpatient admissions","24.0115321252059","11682","33037","26.123124399025","Independent Sector","1749"
"519","2019-08-01","North East and Yorkshire","Outpatient appointments","8.48015034061546","2396","24648","8.85963614849874","NHS","3896"
"520","2019-08-01","North East and Yorkshire","Outpatient appointments","8.48015034061546","2396","24648","8.85963614849874","Independent Sector","361"
"521","2019-08-01","North West","Inpatient admissions","27.3637203572528","11682","33037","26.123124399025","NHS","4717"
"522","2019-08-01","North West","Inpatient admissions","27.3637203572528","11682","33037","26.123124399025","Independent Sector","1777"
"523","2019-08-01","North West","Outpatient appointments","8.32356389214537","2396","24648","8.85963614849874","NHS","3128"
"524","2019-08-01","North West","Outpatient appointments","8.32356389214537","2396","24648","8.85963614849874","Independent Sector","284"
"525","2019-08-01","South East","Inpatient admissions","30.4460431654676","11682","33037","26.123124399025","NHS","4834"
"526","2019-08-01","South East","Inpatient admissions","30.4460431654676","11682","33037","26.123124399025","Independent Sector","2116"
"527","2019-08-01","South East","Outpatient appointments","11.3914373088685","2396","24648","8.85963614849874","NHS","3477"
"528","2019-08-01","South East","Outpatient appointments","11.3914373088685","2396","24648","8.85963614849874","Independent Sector","447"
"529","2019-08-01","South West","Inpatient admissions","32.3596436710172","11682","33037","26.123124399025","NHS","3265"
"530","2019-08-01","South West","Inpatient admissions","32.3596436710172","11682","33037","26.123124399025","Independent Sector","1562"
"531","2019-08-01","South West","Outpatient appointments","14.4474034620506","2396","24648","8.85963614849874","NHS","1285"
"532","2019-08-01","South West","Outpatient appointments","14.4474034620506","2396","24648","8.85963614849874","Independent Sector","217"
"533","2019-09-01","East of England","Inpatient admissions","21.4627341570347","12476","35981","25.7465381678602","NHS","3941"
"534","2019-09-01","East of England","Inpatient admissions","21.4627341570347","12476","35981","25.7465381678602","Independent Sector","1077"
"535","2019-09-01","East of England","Outpatient appointments","3.20708613317043","2715","25792","9.52397656715894","NHS","3169"
"536","2019-09-01","East of England","Outpatient appointments","3.20708613317043","2715","25792","9.52397656715894","Independent Sector","105"
"537","2019-09-01","London","Inpatient admissions","21.6785921485206","12476","35981","25.7465381678602","NHS","4050"
"538","2019-09-01","London","Inpatient admissions","21.6785921485206","12476","35981","25.7465381678602","Independent Sector","1121"
"539","2019-09-01","London","Outpatient appointments","6.79501698754247","2715","25792","9.52397656715894","NHS","3292"
"540","2019-09-01","London","Outpatient appointments","6.79501698754247","2715","25792","9.52397656715894","Independent Sector","240"
"541","2019-09-01","Midlands","Inpatient admissions","24.1362763915547","12476","35981","25.7465381678602","NHS","7905"
"542","2019-09-01","Midlands","Inpatient admissions","24.1362763915547","12476","35981","25.7465381678602","Independent Sector","2515"
"543","2019-09-01","Midlands","Outpatient appointments","10.683601045947","2715","25792","9.52397656715894","NHS","7173"
"544","2019-09-01","Midlands","Outpatient appointments","10.683601045947","2715","25792","9.52397656715894","Independent Sector","858"
"545","2019-09-01","North East and Yorkshire","Inpatient admissions","24.8623516456625","12476","35981","25.7465381678602","NHS","6141"
"546","2019-09-01","North East and Yorkshire","Inpatient admissions","24.8623516456625","12476","35981","25.7465381678602","Independent Sector","2032"
"547","2019-09-01","North East and Yorkshire","Outpatient appointments","7.94824399260628","2715","25792","9.52397656715894","NHS","3984"
"548","2019-09-01","North East and Yorkshire","Outpatient appointments","7.94824399260628","2715","25792","9.52397656715894","Independent Sector","344"
"549","2019-09-01","North West","Inpatient admissions","26.3062812673708","12476","35981","25.7465381678602","NHS","5303"
"550","2019-09-01","North West","Inpatient admissions","26.3062812673708","12476","35981","25.7465381678602","Independent Sector","1893"
"551","2019-09-01","North West","Outpatient appointments","10.025344973247","2715","25792","9.52397656715894","NHS","3195"
"552","2019-09-01","North West","Outpatient appointments","10.025344973247","2715","25792","9.52397656715894","Independent Sector","356"
"553","2019-09-01","South East","Inpatient admissions","30.2824407140954","12476","35981","25.7465381678602","NHS","5233"
"554","2019-09-01","South East","Inpatient admissions","30.2824407140954","12476","35981","25.7465381678602","Independent Sector","2273"
"555","2019-09-01","South East","Outpatient appointments","13.4317694689212","2715","25792","9.52397656715894","NHS","3635"
"556","2019-09-01","South East","Outpatient appointments","13.4317694689212","2715","25792","9.52397656715894","Independent Sector","564"
"557","2019-09-01","South West","Inpatient admissions","31.4699376633823","12476","35981","25.7465381678602","NHS","3408"
"558","2019-09-01","South West","Inpatient admissions","31.4699376633823","12476","35981","25.7465381678602","Independent Sector","1565"
"559","2019-09-01","South West","Outpatient appointments","15.5778894472362","2715","25792","9.52397656715894","NHS","1344"
"560","2019-09-01","South West","Outpatient appointments","15.5778894472362","2715","25792","9.52397656715894","Independent Sector","248"
"561","2019-10-01","East of England","Inpatient admissions","20.5760576057606","13726","40082","25.5092179601546","NHS","4412"
"562","2019-10-01","East of England","Inpatient admissions","20.5760576057606","13726","40082","25.5092179601546","Independent Sector","1143"
"563","2019-10-01","East of England","Outpatient appointments","3.63588110403397","2916","27500","9.58705944239874","NHS","3631"
"564","2019-10-01","East of England","Outpatient appointments","3.63588110403397","2916","27500","9.58705944239874","Independent Sector","137"
"565","2019-10-01","London","Inpatient admissions","21.4038916166576","13726","40082","25.5092179601546","NHS","4322"
"566","2019-10-01","London","Inpatient admissions","21.4038916166576","13726","40082","25.5092179601546","Independent Sector","1177"
"567","2019-10-01","London","Outpatient appointments","7.34210526315789","2916","27500","9.58705944239874","NHS","3521"
"568","2019-10-01","London","Outpatient appointments","7.34210526315789","2916","27500","9.58705944239874","Independent Sector","279"
"569","2019-10-01","Midlands","Inpatient admissions","23.7509741103126","13726","40082","25.5092179601546","NHS","8806"
"570","2019-10-01","Midlands","Inpatient admissions","23.7509741103126","13726","40082","25.5092179601546","Independent Sector","2743"
"571","2019-10-01","Midlands","Outpatient appointments","11.9961954583284","2916","27500","9.58705944239874","NHS","7402"
"572","2019-10-01","Midlands","Outpatient appointments","11.9961954583284","2916","27500","9.58705944239874","Independent Sector","1009"
"573","2019-10-01","North East and Yorkshire","Inpatient admissions","24.2771412984179","13726","40082","25.5092179601546","NHS","6940"
"574","2019-10-01","North East and Yorkshire","Inpatient admissions","24.2771412984179","13726","40082","25.5092179601546","Independent Sector","2225"
"575","2019-10-01","North East and Yorkshire","Outpatient appointments","8.15563860189052","2916","27500","9.58705944239874","NHS","4178"
"576","2019-10-01","North East and Yorkshire","Outpatient appointments","8.15563860189052","2916","27500","9.58705944239874","Independent Sector","371"
"577","2019-10-01","North West","Inpatient admissions","26.6585514303104","13726","40082","25.5092179601546","NHS","6025"
"578","2019-10-01","North West","Inpatient admissions","26.6585514303104","13726","40082","25.5092179601546","Independent Sector","2190"
"579","2019-10-01","North West","Outpatient appointments","8.31545064377682","2916","27500","9.58705944239874","NHS","3418"
"580","2019-10-01","North West","Outpatient appointments","8.31545064377682","2916","27500","9.58705944239874","Independent Sector","310"
"581","2019-10-01","South East","Inpatient admissions","30.4457225017973","13726","40082","25.5092179601546","NHS","5805"
"582","2019-10-01","South East","Inpatient admissions","30.4457225017973","13726","40082","25.5092179601546","Independent Sector","2541"
"583","2019-10-01","South East","Outpatient appointments","13.2856184298815","2916","27500","9.58705944239874","NHS","3877"
"584","2019-10-01","South East","Outpatient appointments","13.2856184298815","2916","27500","9.58705944239874","Independent Sector","594"
"585","2019-10-01","South West","Inpatient admissions","31.1553203139259","13726","40082","25.5092179601546","NHS","3772"
"586","2019-10-01","South West","Inpatient admissions","31.1553203139259","13726","40082","25.5092179601546","Independent Sector","1707"
"587","2019-10-01","South West","Outpatient appointments","12.7886323268206","2916","27500","9.58705944239874","NHS","1473"
"588","2019-10-01","South West","Outpatient appointments","12.7886323268206","2916","27500","9.58705944239874","Independent Sector","216"
"589","2019-11-01","East of England","Inpatient admissions","21.6039603960396","13627","37008","26.9122148711366","NHS","3959"
"590","2019-11-01","East of England","Inpatient admissions","21.6039603960396","13627","37008","26.9122148711366","Independent Sector","1091"
"591","2019-11-01","East of England","Outpatient appointments","3.03417438518045","2647","23199","10.241430008512","NHS","3036"
"592","2019-11-01","East of England","Outpatient appointments","3.03417438518045","2647","23199","10.241430008512","Independent Sector","95"
"593","2019-11-01","London","Inpatient admissions","22.2375147463626","13627","37008","26.9122148711366","NHS","3955"
"594","2019-11-01","London","Inpatient admissions","22.2375147463626","13627","37008","26.9122148711366","Independent Sector","1131"
"595","2019-11-01","London","Outpatient appointments","7.61755485893417","2647","23199","10.241430008512","NHS","2947"
"596","2019-11-01","London","Outpatient appointments","7.61755485893417","2647","23199","10.241430008512","Independent Sector","243"
"597","2019-11-01","Midlands","Inpatient admissions","25.8365686818266","13627","37008","26.9122148711366","NHS","8023"
"598","2019-11-01","Midlands","Inpatient admissions","25.8365686818266","13627","37008","26.9122148711366","Independent Sector","2795"
"599","2019-11-01","Midlands","Outpatient appointments","12.9527991218441","2647","23199","10.241430008512","NHS","6344"
"600","2019-11-01","Midlands","Outpatient appointments","12.9527991218441","2647","23199","10.241430008512","Independent Sector","944"
"601","2019-11-01","North East and Yorkshire","Inpatient admissions","25.2248097763431","13627","37008","26.9122148711366","NHS","6486"
"602","2019-11-01","North East and Yorkshire","Inpatient admissions","25.2248097763431","13627","37008","26.9122148711366","Independent Sector","2188"
"603","2019-11-01","North East and Yorkshire","Outpatient appointments","9.18670629559579","2647","23199","10.241430008512","NHS","3361"
"604","2019-11-01","North East and Yorkshire","Outpatient appointments","9.18670629559579","2647","23199","10.241430008512","Independent Sector","340"
"605","2019-11-01","North West","Inpatient admissions","28.8657035848047","13627","37008","26.9122148711366","NHS","5318"
"606","2019-11-01","North West","Inpatient admissions","28.8657035848047","13627","37008","26.9122148711366","Independent Sector","2158"
