"","der_activity_month","var_1","name","prop","england_IS","england_NHS","england_IS_prop","sector","value"
"359","2019-02-01","South East","Outpatient appointments","2.91743306764766","4993","219030","2.22878900827147","NHS","38002"
"360","2019-02-01","South East","Outpatient appointments","2.91743306764766","4993","219030","2.22878900827147","Independent Sector","1142"
"361","2019-02-01","South West","Inpatient admissions","24.9175461741425","11106","46130","19.4038716891467","NHS","4553"
"362","2019-02-01","South West","Inpatient admissions","24.9175461741425","11106","46130","19.4038716891467","Independent Sector","1511"
"363","2019-02-01","South West","Outpatient appointments","0.60741402411791","4993","219030","2.22878900827147","NHS","22254"
"364","2019-02-01","South West","Outpatient appointments","0.60741402411791","4993","219030","2.22878900827147","Independent Sector","136"
"365","2019-03-01","East of England","Inpatient admissions","11.7107309486781","12451","48632","20.3837401568358","NHS","5677"
"366","2019-03-01","East of England","Inpatient admissions","11.7107309486781","12451","48632","20.3837401568358","Independent Sector","753"
"367","2019-03-01","East of England","Outpatient appointments","3.05450750582002","5564","230923","2.35277203398073","NHS","24153"
"368","2019-03-01","East of England","Outpatient appointments","3.05450750582002","5564","230923","2.35277203398073","Independent Sector","761"
"369","2019-03-01","London","Inpatient admissions","6.35219215743018","12451","48632","20.3837401568358","NHS","6472"
"370","2019-03-01","London","Inpatient admissions","6.35219215743018","12451","48632","20.3837401568358","Independent Sector","439"
"371","2019-03-01","London","Outpatient appointments","0.447717699419821","5564","230923","2.35277203398073","NHS","37578"
"372","2019-03-01","London","Outpatient appointments","0.447717699419821","5564","230923","2.35277203398073","Independent Sector","169"
"373","2019-03-01","Midlands","Inpatient admissions","23.7023943435642","12451","48632","20.3837401568358","NHS","9496"
"374","2019-03-01","Midlands","Inpatient admissions","23.7023943435642","12451","48632","20.3837401568358","Independent Sector","2950"
"375","2019-03-01","Midlands","Outpatient appointments","1.82437065334509","5564","230923","2.35277203398073","NHS","40091"
"376","2019-03-01","Midlands","Outpatient appointments","1.82437065334509","5564","230923","2.35277203398073","Independent Sector","745"
"377","2019-03-01","North East and Yorkshire","Inpatient admissions","21.6520039100684","12451","48632","20.3837401568358","NHS","8015"
"378","2019-03-01","North East and Yorkshire","Inpatient admissions","21.6520039100684","12451","48632","20.3837401568358","Independent Sector","2215"
"379","2019-03-01","North East and Yorkshire","Outpatient appointments","2.11559213993525","5564","230923","2.35277203398073","NHS","39004"
"380","2019-03-01","North East and Yorkshire","Outpatient appointments","2.11559213993525","5564","230923","2.35277203398073","Independent Sector","843"
"381","2019-03-01","North West","Inpatient admissions","33.3912099837222","12451","48632","20.3837401568358","NHS","6138"
"382","2019-03-01","North West","Inpatient admissions","33.3912099837222","12451","48632","20.3837401568358","Independent Sector","3077"
"383","2019-03-01","North West","Outpatient appointments","5.56813688486286","5564","230923","2.35277203398073","NHS","26270"
"384","2019-03-01","North West","Outpatient appointments","5.56813688486286","5564","230923","2.35277203398073","Independent Sector","1549"
"385","2019-03-01","South East","Inpatient admissions","14.0911072362685","12451","48632","20.3837401568358","NHS","7883"
"386","2019-03-01","South East","Inpatient admissions","14.0911072362685","12451","48632","20.3837401568358","Independent Sector","1293"
"387","2019-03-01","South East","Outpatient appointments","3.09566935616664","5564","230923","2.35277203398073","NHS","41195"
"388","2019-03-01","South East","Outpatient appointments","3.09566935616664","5564","230923","2.35277203398073","Independent Sector","1316"
"389","2019-03-01","South West","Inpatient admissions","25.8277153558052","12451","48632","20.3837401568358","NHS","4951"
"390","2019-03-01","South West","Inpatient admissions","25.8277153558052","12451","48632","20.3837401568358","Independent Sector","1724"
"391","2019-03-01","South West","Outpatient appointments","0.793407267785911","5564","230923","2.35277203398073","NHS","22632"
"392","2019-03-01","South West","Outpatient appointments","0.793407267785911","5564","230923","2.35277203398073","Independent Sector","181"
"393","2019-04-01","East of England","Inpatient admissions","11.6302864938608","10041","45186","18.181324352219","NHS","5182"
"394","2019-04-01","East of England","Inpatient admissions","11.6302864938608","10041","45186","18.181324352219","Independent Sector","682"
"395","2019-04-01","East of England","Outpatient appointments","3.74888184109945","5221","217577","2.34337830680706","NHS","23672"
"396","2019-04-01","East of England","Outpatient appointments","3.74888184109945","5221","217577","2.34337830680706","Independent Sector","922"
"397","2019-04-01","London","Inpatient admissions","5.09970578620464","10041","45186","18.181324352219","NHS","5806"
"398","2019-04-01","London","Inpatient admissions","5.09970578620464","10041","45186","18.181324352219","Independent Sector","312"
"399","2019-04-01","London","Outpatient appointments","0.462610363600463","5221","217577","2.34337830680706","NHS","35287"
"400","2019-04-01","London","Outpatient appointments","0.462610363600463","5221","217577","2.34337830680706","Independent Sector","164"
"401","2019-04-01","Midlands","Inpatient admissions","22.5978217022993","10041","45186","18.181324352219","NHS","9594"
"402","2019-04-01","Midlands","Inpatient admissions","22.5978217022993","10041","45186","18.181324352219","Independent Sector","2801"
"403","2019-04-01","Midlands","Outpatient appointments","1.10279136104319","5221","217577","2.34337830680706","NHS","38831"
"404","2019-04-01","Midlands","Outpatient appointments","1.10279136104319","5221","217577","2.34337830680706","Independent Sector","433"
"405","2019-04-01","North East and Yorkshire","Inpatient admissions","21.0895583986793","10041","45186","18.181324352219","NHS","7648"
"406","2019-04-01","North East and Yorkshire","Inpatient admissions","21.0895583986793","10041","45186","18.181324352219","Independent Sector","2044"
"407","2019-04-01","North East and Yorkshire","Outpatient appointments","2.47860571905656","5221","217577","2.34337830680706","NHS","37378"
"408","2019-04-01","North East and Yorkshire","Outpatient appointments","2.47860571905656","5221","217577","2.34337830680706","Independent Sector","950"
"409","2019-04-01","North West","Inpatient admissions","31.7929759704251","10041","45186","18.181324352219","NHS","5904"
"410","2019-04-01","North West","Inpatient admissions","31.7929759704251","10041","45186","18.181324352219","Independent Sector","2752"
"411","2019-04-01","North West","Outpatient appointments","6.44170329410653","5221","217577","2.34337830680706","NHS","19796"
"412","2019-04-01","North West","Outpatient appointments","6.44170329410653","5221","217577","2.34337830680706","Independent Sector","1363"
"413","2019-04-01","South East","Inpatient admissions","6.42497200447928","10041","45186","18.181324352219","NHS","6685"
"414","2019-04-01","South East","Inpatient admissions","6.42497200447928","10041","45186","18.181324352219","Independent Sector","459"
"415","2019-04-01","South East","Outpatient appointments","2.7895373450257","5221","217577","2.34337830680706","NHS","38577"
"416","2019-04-01","South East","Outpatient appointments","2.7895373450257","5221","217577","2.34337830680706","Independent Sector","1107"
"417","2019-04-01","South West","Inpatient admissions","18.4957073534901","10041","45186","18.181324352219","NHS","4367"
"418","2019-04-01","South West","Inpatient admissions","18.4957073534901","10041","45186","18.181324352219","Independent Sector","991"
"419","2019-04-01","South West","Outpatient appointments","1.15963483839132","5221","217577","2.34337830680706","NHS","24036"
"420","2019-04-01","South West","Outpatient appointments","1.15963483839132","5221","217577","2.34337830680706","Independent Sector","282"
"421","2019-05-01","East of England","Inpatient admissions","11.1374407582938","12191","48107","20.2179176755448","NHS","5625"
"422","2019-05-01","East of England","Inpatient admissions","11.1374407582938","12191","48107","20.2179176755448","Independent Sector","705"
"423","2019-05-01","East of England","Outpatient appointments","4.72254083771704","5983","232170","2.5122505280219","NHS","24089"
"424","2019-05-01","East of England","Outpatient appointments","4.72254083771704","5983","232170","2.5122505280219","Independent Sector","1194"
"425","2019-05-01","London","Inpatient admissions","3.58950759318914","12191","48107","20.2179176755448","NHS","6285"
"426","2019-05-01","London","Inpatient admissions","3.58950759318914","12191","48107","20.2179176755448","Independent Sector","234"
"427","2019-05-01","London","Outpatient appointments","0.44509622311413","5983","232170","2.5122505280219","NHS","38695"
"428","2019-05-01","London","Outpatient appointments","0.44509622311413","5983","232170","2.5122505280219","Independent Sector","173"
"429","2019-05-01","Midlands","Inpatient admissions","23.3953665020889","12191","48107","20.2179176755448","NHS","10085"
"430","2019-05-01","Midlands","Inpatient admissions","23.3953665020889","12191","48107","20.2179176755448","Independent Sector","3080"
"431","2019-05-01","Midlands","Outpatient appointments","1.12023898431665","5983","232170","2.5122505280219","NHS","42368"
"432","2019-05-01","Midlands","Outpatient appointments","1.12023898431665","5983","232170","2.5122505280219","Independent Sector","480"
"433","2019-05-01","North East and Yorkshire","Inpatient admissions","21.1371440113108","12191","48107","20.2179176755448","NHS","7809"
"434","2019-05-01","North East and Yorkshire","Inpatient admissions","21.1371440113108","12191","48107","20.2179176755448","Independent Sector","2093"
"435","2019-05-01","North East and Yorkshire","Outpatient appointments","2.2574860595937","5983","232170","2.5122505280219","NHS","39790"
"436","2019-05-01","North East and Yorkshire","Outpatient appointments","2.2574860595937","5983","232170","2.5122505280219","Independent Sector","919"
"437","2019-05-01","North West","Inpatient admissions","33.8358458961474","12191","48107","20.2179176755448","NHS","6320"
"438","2019-05-01","North West","Inpatient admissions","33.8358458961474","12191","48107","20.2179176755448","Independent Sector","3232"
"439","2019-05-01","North West","Outpatient appointments","7.09448854208709","5983","232170","2.5122505280219","NHS","20717"
"440","2019-05-01","North West","Outpatient appointments","7.09448854208709","5983","232170","2.5122505280219","Independent Sector","1582"
"441","2019-05-01","South East","Inpatient admissions","13.7787304989877","12191","48107","20.2179176755448","NHS","7240"
"442","2019-05-01","South East","Inpatient admissions","13.7787304989877","12191","48107","20.2179176755448","Independent Sector","1157"
"443","2019-05-01","South East","Outpatient appointments","2.98388979687135","5983","232170","2.5122505280219","NHS","41552"
"444","2019-05-01","South East","Outpatient appointments","2.98388979687135","5983","232170","2.5122505280219","Independent Sector","1278"
"445","2019-05-01","South West","Inpatient admissions","26.2707912327064","12191","48107","20.2179176755448","NHS","4743"
"446","2019-05-01","South West","Inpatient admissions","26.2707912327064","12191","48107","20.2179176755448","Independent Sector","1690"
"447","2019-05-01","South West","Outpatient appointments","1.4101753831569","5983","232170","2.5122505280219","NHS","24959"
"448","2019-05-01","South West","Outpatient appointments","1.4101753831569","5983","232170","2.5122505280219","Independent Sector","357"
"449","2019-06-01","East of England","Inpatient admissions","11.9552314736307","12648","46617","21.3414325487218","NHS","5192"
"450","2019-06-01","East of England","Inpatient admissions","11.9552314736307","12648","46617","21.3414325487218","Independent Sector","705"
"451","2019-06-01","East of England","Outpatient appointments","4.99489900020404","5441","226316","2.34771765254124","NHS","23281"
"452","2019-06-01","East of England","Outpatient appointments","4.99489900020404","5441","226316","2.34771765254124","Independent Sector","1224"
"453","2019-06-01","London","Inpatient admissions","5.29002320185615","12648","46617","21.3414325487218","NHS","6123"
"454","2019-06-01","London","Inpatient admissions","5.29002320185615","12648","46617","21.3414325487218","Independent Sector","342"
"455","2019-06-01","London","Outpatient appointments","0.137116337939036","5441","226316","2.34771765254124","NHS","37872"
"456","2019-06-01","London","Outpatient appointments","0.137116337939036","5441","226316","2.34771765254124","Independent Sector","52"
"457","2019-06-01","Midlands","Inpatient admissions","23.9445494643982","12648","46617","21.3414325487218","NHS","9656"
"458","2019-06-01","Midlands","Inpatient admissions","23.9445494643982","12648","46617","21.3414325487218","Independent Sector","3040"
"459","2019-06-01","Midlands","Outpatient appointments","1.29953588004284","5441","226316","2.34771765254124","NHS","41469"
"460","2019-06-01","Midlands","Outpatient appointments","1.29953588004284","5441","226316","2.34771765254124","Independent Sector","546"
"461","2019-06-01","North East and Yorkshire","Inpatient admissions","22.5660066006601","12648","46617","21.3414325487218","NHS","7508"
"462","2019-06-01","North East and Yorkshire","Inpatient admissions","22.5660066006601","12648","46617","21.3414325487218","Independent Sector","2188"
"463","2019-06-01","North East and Yorkshire","Outpatient appointments","1.95486782720825","5441","226316","2.34771765254124","NHS","38017"
"464","2019-06-01","North East and Yorkshire","Outpatient appointments","1.95486782720825","5441","226316","2.34771765254124","Independent Sector","758"
"465","2019-06-01","North West","Inpatient admissions","34.6489809123261","12648","46617","21.3414325487218","NHS","6060"
"466","2019-06-01","North West","Inpatient admissions","34.6489809123261","12648","46617","21.3414325487218","Independent Sector","3213"
"467","2019-06-01","North West","Outpatient appointments","6.19187812514603","5441","226316","2.34771765254124","NHS","20074"
"468","2019-06-01","North West","Outpatient appointments","6.19187812514603","5441","226316","2.34771765254124","Independent Sector","1325"
"469","2019-06-01","South East","Inpatient admissions","16.7019774011299","12648","46617","21.3414325487218","NHS","7077"
"470","2019-06-01","South East","Inpatient admissions","16.7019774011299","12648","46617","21.3414325487218","Independent Sector","1419"
"471","2019-06-01","South East","Outpatient appointments","2.98330534426553","5441","226316","2.34771765254124","NHS","39284"
"472","2019-06-01","South East","Outpatient appointments","2.98330534426553","5441","226316","2.34771765254124","Independent Sector","1208"
"473","2019-06-01","South West","Inpatient admissions","25.8231978641353","12648","46617","21.3414325487218","NHS","5001"
"474","2019-06-01","South West","Inpatient admissions","25.8231978641353","12648","46617","21.3414325487218","Independent Sector","1741"
"475","2019-06-01","South West","Outpatient appointments","1.23090779449844","5441","226316","2.34771765254124","NHS","26319"
"476","2019-06-01","South West","Outpatient appointments","1.23090779449844","5441","226316","2.34771765254124","Independent Sector","328"
"477","2019-07-01","East of England","Inpatient admissions","11.8134263295554","13949","51448","21.3297246051042","NHS","6069"
"478","2019-07-01","East of England","Inpatient admissions","11.8134263295554","13949","51448","21.3297246051042","Independent Sector","813"
"479","2019-07-01","East of England","Outpatient appointments","4.84502903519205","6791","248650","2.65853954533532","NHS","27201"
"480","2019-07-01","East of England","Outpatient appointments","4.84502903519205","6791","248650","2.65853954533532","Independent Sector","1385"
"481","2019-07-01","London","Inpatient admissions","4.92299229922992","13949","51448","21.3297246051042","NHS","6914"
"482","2019-07-01","London","Inpatient admissions","4.92299229922992","13949","51448","21.3297246051042","Independent Sector","358"
"483","2019-07-01","London","Outpatient appointments","0.586405830820731","6791","248650","2.65853954533532","NHS","41874"
"484","2019-07-01","London","Outpatient appointments","0.586405830820731","6791","248650","2.65853954533532","Independent Sector","247"
"485","2019-07-01","Midlands","Inpatient admissions","24.7121859387445","13949","51448","21.3297246051042","NHS","10398"
"486","2019-07-01","Midlands","Inpatient admissions","24.7121859387445","13949","51448","21.3297246051042","Independent Sector","3413"
"487","2019-07-01","Midlands","Outpatient appointments","1.39382641116795","6791","248650","2.65853954533532","NHS","45489"
"488","2019-07-01","Midlands","Outpatient appointments","1.39382641116795","6791","248650","2.65853954533532","Independent Sector","643"
"489","2019-07-01","North East and Yorkshire","Inpatient admissions","22.6621034131903","13949","51448","21.3297246051042","NHS","8361"
"490","2019-07-01","North East and Yorkshire","Inpatient admissions","22.6621034131903","13949","51448","21.3297246051042","Independent Sector","2450"
"491","2019-07-01","North East and Yorkshire","Outpatient appointments","2.64629948364888","6791","248650","2.65853954533532","NHS","40725"
"492","2019-07-01","North East and Yorkshire","Outpatient appointments","2.64629948364888","6791","248650","2.65853954533532","Independent Sector","1107"
"493","2019-07-01","North West","Inpatient admissions","34.602839600921","13949","51448","21.3297246051042","NHS","6817"
"494","2019-07-01","North West","Inpatient admissions","34.602839600921","13949","51448","21.3297246051042","Independent Sector","3607"
"495","2019-07-01","North West","Outpatient appointments","7.51709366504654","6791","248650","2.65853954533532","NHS","22453"
"496","2019-07-01","North West","Outpatient appointments","7.51709366504654","6791","248650","2.65853954533532","Independent Sector","1825"
"497","2019-07-01","South East","Inpatient admissions","15.3461036134088","13949","51448","21.3297246051042","NHS","7778"
"498","2019-07-01","South East","Inpatient admissions","15.3461036134088","13949","51448","21.3297246051042","Independent Sector","1410"
"499","2019-07-01","South East","Outpatient appointments","2.62770363552692","6791","248650","2.65853954533532","NHS","42318"
"500","2019-07-01","South East","Outpatient appointments","2.62770363552692","6791","248650","2.65853954533532","Independent Sector","1142"
"501","2019-07-01","South West","Inpatient admissions","27.0794692538165","13949","51448","21.3297246051042","NHS","5111"
"502","2019-07-01","South West","Inpatient admissions","27.0794692538165","13949","51448","21.3297246051042","Independent Sector","1898"
"503","2019-07-01","South West","Outpatient appointments","1.52245797740424","6791","248650","2.65853954533532","NHS","28590"
"504","2019-07-01","South West","Outpatient appointments","1.52245797740424","6791","248650","2.65853954533532","Independent Sector","442"
"505","2019-08-01","East of England","Inpatient admissions","14.6102219927723","12125","44572","21.3856112316348","NHS","4962"
"506","2019-08-01","East of England","Inpatient admissions","14.6102219927723","12125","44572","21.3856112316348","Independent Sector","849"
"507","2019-08-01","East of England","Outpatient appointments","4.16025277485214","6437","218688","2.85930038867296","NHS","23659"
"508","2019-08-01","East of England","Outpatient appointments","4.16025277485214","6437","218688","2.85930038867296","Independent Sector","1027"
"509","2019-08-01","London","Inpatient admissions","4.12805391743892","12125","44572","21.3856112316348","NHS","5690"
"510","2019-08-01","London","Inpatient admissions","4.12805391743892","12125","44572","21.3856112316348","Independent Sector","245"
"511","2019-08-01","London","Outpatient appointments","0.557782324747036","6437","218688","2.85930038867296","NHS","35478"
"512","2019-08-01","London","Outpatient appointments","0.557782324747036","6437","218688","2.85930038867296","Independent Sector","199"
"513","2019-08-01","Midlands","Inpatient admissions","25.9152215799615","12125","44572","21.3856112316348","NHS","9228"
"514","2019-08-01","Midlands","Inpatient admissions","25.9152215799615","12125","44572","21.3856112316348","Independent Sector","3228"
"515","2019-08-01","Midlands","Outpatient appointments","1.40559885103477","6437","218688","2.85930038867296","NHS","41876"
"516","2019-08-01","Midlands","Outpatient appointments","1.40559885103477","6437","218688","2.85930038867296","Independent Sector","597"
"517","2019-08-01","North East and Yorkshire","Inpatient admissions","22.1336920529801","12125","44572","21.3856112316348","NHS","7525"
"518","2019-08-01","North East and Yorkshire","Inpatient admissions","22.1336920529801","12125","44572","21.3856112316348","Independent Sector","2139"
"519","2019-08-01","North East and Yorkshire","Outpatient appointments","3.00848135701712","6437","218688","2.85930038867296","NHS","36366"
"520","2019-08-01","North East and Yorkshire","Outpatient appointments","3.00848135701712","6437","218688","2.85930038867296","Independent Sector","1128"
"521","2019-08-01","North West","Inpatient admissions","33.6882646125963","12125","44572","21.3856112316348","NHS","5854"
"522","2019-08-01","North West","Inpatient admissions","33.6882646125963","12125","44572","21.3856112316348","Independent Sector","2974"
"523","2019-08-01","North West","Outpatient appointments","8.69006062832996","6437","218688","2.85930038867296","NHS","19880"
"524","2019-08-01","North West","Outpatient appointments","8.69006062832996","6437","218688","2.85930038867296","Independent Sector","1892"
"525","2019-08-01","South East","Inpatient admissions","13.4863523573201","12125","44572","21.3856112316348","NHS","6973"
"526","2019-08-01","South East","Inpatient admissions","13.4863523573201","12125","44572","21.3856112316348","Independent Sector","1087"
"527","2019-08-01","South East","Outpatient appointments","3.29253397780723","6437","218688","2.85930038867296","NHS","37214"
"528","2019-08-01","South East","Outpatient appointments","3.29253397780723","6437","218688","2.85930038867296","Independent Sector","1267"
"529","2019-08-01","South West","Inpatient admissions","26.9729093050648","12125","44572","21.3856112316348","NHS","4340"
"530","2019-08-01","South West","Inpatient admissions","26.9729093050648","12125","44572","21.3856112316348","Independent Sector","1603"
"531","2019-08-01","South West","Outpatient appointments","1.33240974655692","6437","218688","2.85930038867296","NHS","24215"
"532","2019-08-01","South West","Outpatient appointments","1.33240974655692","6437","218688","2.85930038867296","Independent Sector","327"
"533","2019-09-01","East of England","Inpatient admissions","14.5024469820555","13964","47372","22.7664014608061","NHS","5241"
"534","2019-09-01","East of England","Inpatient admissions","14.5024469820555","13964","47372","22.7664014608061","Independent Sector","889"
"535","2019-09-01","East of England","Outpatient appointments","5.32154875929145","7217","234576","2.98478450575492","NHS","25602"
"536","2019-09-01","East of England","Outpatient appointments","5.32154875929145","7217","234576","2.98478450575492","Independent Sector","1439"
"537","2019-09-01","London","Inpatient admissions","7.01241782322863","13964","47372","22.7664014608061","NHS","6365"
"538","2019-09-01","London","Inpatient admissions","7.01241782322863","13964","47372","22.7664014608061","Independent Sector","480"
"539","2019-09-01","London","Outpatient appointments","0.915503916178225","7217","234576","2.98478450575492","NHS","38205"
"540","2019-09-01","London","Outpatient appointments","0.915503916178225","7217","234576","2.98478450575492","Independent Sector","353"
"541","2019-09-01","Midlands","Inpatient admissions","27.2818300854964","13964","47372","22.7664014608061","NHS","9441"
"542","2019-09-01","Midlands","Inpatient admissions","27.2818300854964","13964","47372","22.7664014608061","Independent Sector","3542"
"543","2019-09-01","Midlands","Outpatient appointments","1.52855993563958","7217","234576","2.98478450575492","NHS","42840"
"544","2019-09-01","Midlands","Outpatient appointments","1.52855993563958","7217","234576","2.98478450575492","Independent Sector","665"
"545","2019-09-01","North East and Yorkshire","Inpatient admissions","22.4288090811234","13964","47372","22.7664014608061","NHS","7927"
"546","2019-09-01","North East and Yorkshire","Inpatient admissions","22.4288090811234","13964","47372","22.7664014608061","Independent Sector","2292"
"547","2019-09-01","North East and Yorkshire","Outpatient appointments","2.61669371895136","7217","234576","2.98478450575492","NHS","39598"
"548","2019-09-01","North East and Yorkshire","Outpatient appointments","2.61669371895136","7217","234576","2.98478450575492","Independent Sector","1064"
"549","2019-09-01","North West","Inpatient admissions","36.7645584845144","13964","47372","22.7664014608061","NHS","6309"
"550","2019-09-01","North West","Inpatient admissions","36.7645584845144","13964","47372","22.7664014608061","Independent Sector","3668"
"551","2019-09-01","North West","Outpatient appointments","8.45752452515132","7217","234576","2.98478450575492","NHS","21929"
"552","2019-09-01","North West","Outpatient appointments","8.45752452515132","7217","234576","2.98478450575492","Independent Sector","2026"
"553","2019-09-01","South East","Inpatient admissions","15.1599910494518","13964","47372","22.7664014608061","NHS","7583"
"554","2019-09-01","South East","Inpatient admissions","15.1599910494518","13964","47372","22.7664014608061","Independent Sector","1355"
"555","2019-09-01","South East","Outpatient appointments","3.10889482725711","7217","234576","2.98478450575492","NHS","40609"
"556","2019-09-01","South East","Outpatient appointments","3.10889482725711","7217","234576","2.98478450575492","Independent Sector","1303"
"557","2019-09-01","South West","Inpatient admissions","27.8347213324792","13964","47372","22.7664014608061","NHS","4506"
"558","2019-09-01","South West","Inpatient admissions","27.8347213324792","13964","47372","22.7664014608061","Independent Sector","1738"
"559","2019-09-01","South West","Outpatient appointments","1.40290519877676","7217","234576","2.98478450575492","NHS","25793"
"560","2019-09-01","South West","Outpatient appointments","1.40290519877676","7217","234576","2.98478450575492","Independent Sector","367"
"561","2019-10-01","East of England","Inpatient admissions","13.874462086363","14594","52118","21.8761242355198","NHS","5804"
"562","2019-10-01","East of England","Inpatient admissions","13.874462086363","14594","52118","21.8761242355198","Independent Sector","935"
"563","2019-10-01","East of England","Outpatient appointments","4.61808130519787","6894","259560","2.58731338242248","NHS","28296"
"564","2019-10-01","East of England","Outpatient appointments","4.61808130519787","6894","259560","2.58731338242248","Independent Sector","1370"
"565","2019-10-01","London","Inpatient admissions","6.07113086968602","14594","52118","21.8761242355198","NHS","6761"
"566","2019-10-01","London","Inpatient admissions","6.07113086968602","14594","52118","21.8761242355198","Independent Sector","437"
"567","2019-10-01","London","Outpatient appointments","0.63127966653013","6894","259560","2.58731338242248","NHS","41241"
"568","2019-10-01","London","Outpatient appointments","0.63127966653013","6894","259560","2.58731338242248","Independent Sector","262"
"569","2019-10-01","Midlands","Inpatient admissions","25.8738277919864","14594","52118","21.8761242355198","NHS","10434"
"570","2019-10-01","Midlands","Inpatient admissions","25.8738277919864","14594","52118","21.8761242355198","Independent Sector","3642"
"571","2019-10-01","Midlands","Outpatient appointments","1.45029047010836","6894","259560","2.58731338242248","NHS","47838"
"572","2019-10-01","Midlands","Outpatient appointments","1.45029047010836","6894","259560","2.58731338242248","Independent Sector","704"
"573","2019-10-01","North East and Yorkshire","Inpatient admissions","20.2068416865553","14594","52118","21.8761242355198","NHS","9027"
"574","2019-10-01","North East and Yorkshire","Inpatient admissions","20.2068416865553","14594","52118","21.8761242355198","Independent Sector","2286"
"575","2019-10-01","North East and Yorkshire","Outpatient appointments","2.01619268848244","6894","259560","2.58731338242248","NHS","43447"
"576","2019-10-01","North East and Yorkshire","Outpatient appointments","2.01619268848244","6894","259560","2.58731338242248","Independent Sector","894"
"577","2019-10-01","North West","Inpatient admissions","37.7556610664719","14594","52118","21.8761242355198","NHS","6817"
"578","2019-10-01","North West","Inpatient admissions","37.7556610664719","14594","52118","21.8761242355198","Independent Sector","4135"
"579","2019-10-01","North West","Outpatient appointments","7.92792106365957","6894","259560","2.58731338242248","NHS","24168"
"580","2019-10-01","North West","Outpatient appointments","7.92792106365957","6894","259560","2.58731338242248","Independent Sector","2081"
"581","2019-10-01","South East","Inpatient admissions","14.9065078867649","14594","52118","21.8761242355198","NHS","8146"
"582","2019-10-01","South East","Inpatient admissions","14.9065078867649","14594","52118","21.8761242355198","Independent Sector","1427"
"583","2019-10-01","South East","Outpatient appointments","2.40818264209572","6894","259560","2.58731338242248","NHS","45226"
"584","2019-10-01","South East","Outpatient appointments","2.40818264209572","6894","259560","2.58731338242248","Independent Sector","1116"
"585","2019-10-01","South West","Inpatient admissions","25.2441335082349","14594","52118","21.8761242355198","NHS","5129"
"586","2019-10-01","South West","Inpatient admissions","25.2441335082349","14594","52118","21.8761242355198","Independent Sector","1732"
"587","2019-10-01","South West","Outpatient appointments","1.56653584247425","6894","259560","2.58731338242248","NHS","29344"
"588","2019-10-01","South West","Outpatient appointments","1.56653584247425","6894","259560","2.58731338242248","Independent Sector","467"
"589","2019-11-01","East of England","Inpatient admissions","13.6507936507937","14749","50468","22.6152690249475","NHS","5712"
"590","2019-11-01","East of England","Inpatient admissions","13.6507936507937","14749","50468","22.6152690249475","Independent Sector","903"
"591","2019-11-01","East of England","Outpatient appointments","5.37545425107041","7971","242412","3.18352284300452","NHS","26299"
"592","2019-11-01","East of England","Outpatient appointments","5.37545425107041","7971","242412","3.18352284300452","Independent Sector","1494"
"593","2019-11-01","London","Inpatient admissions","7.11065871746401","14749","50468","22.6152690249475","NHS","6388"
"594","2019-11-01","London","Inpatient admissions","7.11065871746401","14749","50468","22.6152690249475","Independent Sector","489"
"595","2019-11-01","London","Outpatient appointments","0.730691602156307","7971","242412","3.18352284300452","NHS","38855"
"596","2019-11-01","London","Outpatient appointments","0.730691602156307","7971","242412","3.18352284300452","Independent Sector","286"
"597","2019-11-01","Midlands","Inpatient admissions","25.9288999197022","14749","50468","22.6152690249475","NHS","10147"
"598","2019-11-01","Midlands","Inpatient admissions","25.9288999197022","14749","50468","22.6152690249475","Independent Sector","3552"
"599","2019-11-01","Midlands","Outpatient appointments","1.65266345374675","7971","242412","3.18352284300452","NHS","46119"
"600","2019-11-01","Midlands","Outpatient appointments","1.65266345374675","7971","242412","3.18352284300452","Independent Sector","775"
"601","2019-11-01","North East and Yorkshire","Inpatient admissions","23.9764492753623","14749","50468","22.6152690249475","NHS","8393"
"602","2019-11-01","North East and Yorkshire","Inpatient admissions","23.9764492753623","14749","50468","22.6152690249475","Independent Sector","2647"
"603","2019-11-01","North East and Yorkshire","Outpatient appointments","3.44935640939112","7971","242412","3.18352284300452","NHS","40055"
"604","2019-11-01","North East and Yorkshire","Outpatient appointments","3.44935640939112","7971","242412","3.18352284300452","Independent Sector","1431"
"605","2019-11-01","North West","Inpatient admissions","37.8218380003759","14749","50468","22.6152690249475","NHS","6617"
"606","2019-11-01","North West","Inpatient admissions","37.8218380003759","14749","50468","22.6152690249475","Independent Sector","4025"
"607","2019-11-01","North West","Outpatient appointments","8.47017799943235","7971","242412","3.18352284300452","NHS","22574"
"608","2019-11-01","North West","Outpatient appointments","8.47017799943235","7971","242412","3.18352284300452","Independent Sector","2089"
"609","2019-11-01","South East","Inpatient admissions","14.2586551615279","14749","50468","22.6152690249475","NHS","8148"
"610","2019-11-01","South East","Inpatient admissions","14.2586551615279","14749","50468","22.6152690249475","Independent Sector","1355"
"611","2019-11-01","South East","Outpatient appointments","3.22126264258994","7971","242412","3.18352284300452","NHS","41911"
"612","2019-11-01","South East","Outpatient appointments","3.22126264258994","7971","242412","3.18352284300452","Independent Sector","1395"
"613","2019-11-01","South West","Inpatient admissions","25.9903522876772","14749","50468","22.6152690249475","NHS","5063"
"614","2019-11-01","South West","Inpatient admissions","25.9903522876772","14749","50468","22.6152690249475","Independent Sector","1778"
