"","der_activity_month","var_1","name","prop","sector","value"
"346","2019-02-01","Midlands","Inpatient admissions","27.1484740685265","NHS","7782"
"347","2019-02-01","Midlands","Outpatient appointments","8.9587659448235","Independent Sector","604"
"348","2019-02-01","Midlands","Outpatient appointments","8.9587659448235","NHS","6138"
"349","2019-02-01","North East and Yorkshire","Inpatient admissions","24.3757130181265","Independent Sector","1923"
"350","2019-02-01","North East and Yorkshire","Inpatient admissions","24.3757130181265","NHS","5966"
"351","2019-02-01","North East and Yorkshire","Outpatient appointments","12.3095673369896","Independent Sector","404"
"352","2019-02-01","North East and Yorkshire","Outpatient appointments","12.3095673369896","NHS","2878"
"353","2019-02-01","North West","Inpatient admissions","26.6675911801414","Independent Sector","1923"
"354","2019-02-01","North West","Inpatient admissions","26.6675911801414","NHS","5288"
"355","2019-02-01","North West","Outpatient appointments","8.95174708818636","Independent Sector","269"
"356","2019-02-01","North West","Outpatient appointments","8.95174708818636","NHS","2736"
"357","2019-02-01","South East","Inpatient admissions","32.3517437915592","Independent Sector","2384"
"358","2019-02-01","South East","Inpatient admissions","32.3517437915592","NHS","4985"
"359","2019-02-01","South East","Outpatient appointments","12.392179413456","Independent Sector","431"
"360","2019-02-01","South East","Outpatient appointments","12.392179413456","NHS","3047"
"361","2019-02-01","South West","Inpatient admissions","31.1050189793336","Independent Sector","1475"
"362","2019-02-01","South West","Inpatient admissions","31.1050189793336","NHS","3267"
"363","2019-02-01","South West","Outpatient appointments","14.696734059098","Independent Sector","189"
"364","2019-02-01","South West","Outpatient appointments","14.696734059098","NHS","1097"
"365","2019-03-01","East of England","Inpatient admissions","22.7365302721718","Independent Sector","1228"
"366","2019-03-01","East of England","Inpatient admissions","22.7365302721718","NHS","4173"
"367","2019-03-01","East of England","Outpatient appointments","3.55245683930943","Independent Sector","107"
"368","2019-03-01","East of England","Outpatient appointments","3.55245683930943","NHS","2905"
"369","2019-03-01","London","Inpatient admissions","20.9612277867528","Independent Sector","1038"
"370","2019-03-01","London","Inpatient admissions","20.9612277867528","NHS","3914"
"371","2019-03-01","London","Outpatient appointments","6.2534896705751","Independent Sector","224"
"372","2019-03-01","London","Outpatient appointments","6.2534896705751","NHS","3358"
"373","2019-03-01","Midlands","Inpatient admissions","27.2117844226868","Independent Sector","3085"
"374","2019-03-01","Midlands","Inpatient admissions","27.2117844226868","NHS","8252"
"375","2019-03-01","Midlands","Outpatient appointments","8.97400055912776","Independent Sector","642"
"376","2019-03-01","Midlands","Outpatient appointments","8.97400055912776","NHS","6512"
"377","2019-03-01","North East and Yorkshire","Inpatient admissions","24.7690531177829","Independent Sector","2145"
"378","2019-03-01","North East and Yorkshire","Inpatient admissions","24.7690531177829","NHS","6515"
"379","2019-03-01","North East and Yorkshire","Outpatient appointments","10.4473131191834","Independent Sector","348"
"380","2019-03-01","North East and Yorkshire","Outpatient appointments","10.4473131191834","NHS","2983"
"381","2019-03-01","North West","Inpatient admissions","26.1285574092247","Independent Sector","2130"
"382","2019-03-01","North West","Inpatient admissions","26.1285574092247","NHS","6022"
"383","2019-03-01","North West","Outpatient appointments","8.56431018374338","Independent Sector","275"
"384","2019-03-01","North West","Outpatient appointments","8.56431018374338","NHS","2936"
"385","2019-03-01","South East","Inpatient admissions","31.5776639843941","Independent Sector","2590"
"386","2019-03-01","South East","Inpatient admissions","31.5776639843941","NHS","5612"
"387","2019-03-01","South East","Outpatient appointments","12.4671916010499","Independent Sector","475"
"388","2019-03-01","South East","Outpatient appointments","12.4671916010499","NHS","3335"
"389","2019-03-01","South West","Inpatient admissions","30.2923564635435","Independent Sector","1720"
"390","2019-03-01","South West","Inpatient admissions","30.2923564635435","NHS","3958"
"391","2019-03-01","South West","Outpatient appointments","15.8959537572254","Independent Sector","220"
"392","2019-03-01","South West","Outpatient appointments","15.8959537572254","NHS","1164"
"393","2019-04-01","East of England","Inpatient admissions","21.5541922290389","Independent Sector","1054"
"394","2019-04-01","East of England","Inpatient admissions","21.5541922290389","NHS","3836"
"395","2019-04-01","East of England","Outpatient appointments","3.68078175895765","Independent Sector","113"
"396","2019-04-01","East of England","Outpatient appointments","3.68078175895765","NHS","2957"
"397","2019-04-01","London","Inpatient admissions","18.4810671256454","Independent Sector","859"
"398","2019-04-01","London","Inpatient admissions","18.4810671256454","NHS","3789"
"399","2019-04-01","London","Outpatient appointments","6.37866048129893","Independent Sector","220"
"400","2019-04-01","London","Outpatient appointments","6.37866048129893","NHS","3229"
"401","2019-04-01","Midlands","Inpatient admissions","26.2720352564103","Independent Sector","2623"
"402","2019-04-01","Midlands","Inpatient admissions","26.2720352564103","NHS","7361"
"403","2019-04-01","Midlands","Outpatient appointments","7.70046388336647","Independent Sector","581"
"404","2019-04-01","Midlands","Outpatient appointments","7.70046388336647","NHS","6964"
"405","2019-04-01","North East and Yorkshire","Inpatient admissions","23.0367159612443","Independent Sector","1807"
"406","2019-04-01","North East and Yorkshire","Inpatient admissions","23.0367159612443","NHS","6037"
"407","2019-04-01","North East and Yorkshire","Outpatient appointments","8.76421923474664","Independent Sector","339"
"408","2019-04-01","North East and Yorkshire","Outpatient appointments","8.76421923474664","NHS","3529"
"409","2019-04-01","North West","Inpatient admissions","25.6737787759686","Independent Sector","1829"
"410","2019-04-01","North West","Inpatient admissions","25.6737787759686","NHS","5295"
"411","2019-04-01","North West","Outpatient appointments","7.94044665012407","Independent Sector","288"
"412","2019-04-01","North West","Outpatient appointments","7.94044665012407","NHS","3339"
"413","2019-04-01","South East","Inpatient admissions","29.0932167536314","Independent Sector","2063"
"414","2019-04-01","South East","Inpatient admissions","29.0932167536314","NHS","5028"
"415","2019-04-01","South East","Outpatient appointments","12.5471190091545","Independent Sector","466"
"416","2019-04-01","South East","Outpatient appointments","12.5471190091545","NHS","3248"
"417","2019-04-01","South West","Inpatient admissions","21.6159052453469","Independent Sector","1022"
"418","2019-04-01","South West","Inpatient admissions","21.6159052453469","NHS","3706"
"419","2019-04-01","South West","Outpatient appointments","13.8888888888889","Independent Sector","205"
"420","2019-04-01","South West","Outpatient appointments","13.8888888888889","NHS","1271"
"421","2019-05-01","East of England","Inpatient admissions","21.1181313421405","Independent Sector","1103"
"422","2019-05-01","East of England","Inpatient admissions","21.1181313421405","NHS","4120"
"423","2019-05-01","East of England","Outpatient appointments","3.81538461538462","Independent Sector","124"
"424","2019-05-01","East of England","Outpatient appointments","3.81538461538462","NHS","3126"
"425","2019-05-01","London","Inpatient admissions","20.301487862177","Independent Sector","1037"
"426","2019-05-01","London","Inpatient admissions","20.301487862177","NHS","4071"
"427","2019-05-01","London","Outpatient appointments","6.08846918489066","Independent Sector","245"
"428","2019-05-01","London","Outpatient appointments","6.08846918489066","NHS","3779"
"429","2019-05-01","Midlands","Inpatient admissions","26.8195413758724","Independent Sector","2959"
"430","2019-05-01","Midlands","Inpatient admissions","26.8195413758724","NHS","8074"
"431","2019-05-01","Midlands","Outpatient appointments","7.78090920230364","Independent Sector","635"
"432","2019-05-01","Midlands","Outpatient appointments","7.78090920230364","NHS","7526"
"433","2019-05-01","North East and Yorkshire","Inpatient admissions","23.2019938286257","Independent Sector","1955"
"434","2019-05-01","North East and Yorkshire","Inpatient admissions","23.2019938286257","NHS","6471"
"435","2019-05-01","North East and Yorkshire","Outpatient appointments","8.65060240963855","Independent Sector","359"
"436","2019-05-01","North East and Yorkshire","Outpatient appointments","8.65060240963855","NHS","3791"
"437","2019-05-01","North West","Inpatient admissions","26.06361007848","Independent Sector","1893"
"438","2019-05-01","North West","Inpatient admissions","26.06361007848","NHS","5370"
"439","2019-05-01","North West","Outpatient appointments","7.91843220338983","Independent Sector","299"
"440","2019-05-01","North West","Outpatient appointments","7.91843220338983","NHS","3477"
"441","2019-05-01","South East","Inpatient admissions","30.3323570609958","Independent Sector","2382"
"442","2019-05-01","South East","Inpatient admissions","30.3323570609958","NHS","5471"
"443","2019-05-01","South East","Outpatient appointments","12.7877877877878","Independent Sector","511"
"444","2019-05-01","South East","Outpatient appointments","12.7877877877878","NHS","3485"
"445","2019-05-01","South West","Inpatient admissions","28.4088717454195","Independent Sector","1473"
"446","2019-05-01","South West","Inpatient admissions","28.4088717454195","NHS","3712"
"447","2019-05-01","South West","Outpatient appointments","13.972602739726","Independent Sector","204"
"448","2019-05-01","South West","Outpatient appointments","13.972602739726","NHS","1256"
"449","2019-06-01","East of England","Inpatient admissions","21.3075543153279","Independent Sector","1069"
"450","2019-06-01","East of England","Inpatient admissions","21.3075543153279","NHS","3948"
"451","2019-06-01","East of England","Outpatient appointments","3.20050203953561","Independent Sector","102"
"452","2019-06-01","East of England","Outpatient appointments","3.20050203953561","NHS","3085"
"453","2019-06-01","London","Inpatient admissions","20.8496597236544","Independent Sector","1011"
"454","2019-06-01","London","Inpatient admissions","20.8496597236544","NHS","3838"
"455","2019-06-01","London","Outpatient appointments","7.26434130873451","Independent Sector","252"
"456","2019-06-01","London","Outpatient appointments","7.26434130873451","NHS","3217"
"457","2019-06-01","Midlands","Inpatient admissions","26.2682759297419","Independent Sector","2677"
"458","2019-06-01","Midlands","Inpatient admissions","26.2682759297419","NHS","7514"
"459","2019-06-01","Midlands","Outpatient appointments","7.74926592620963","Independent Sector","607"
"460","2019-06-01","Midlands","Outpatient appointments","7.74926592620963","NHS","7226"
"461","2019-06-01","North East and Yorkshire","Inpatient admissions","23.3818483019761","Independent Sector","1976"
"462","2019-06-01","North East and Yorkshire","Inpatient admissions","23.3818483019761","NHS","6475"
"463","2019-06-01","North East and Yorkshire","Outpatient appointments","7.61709868121874","Independent Sector","335"
"464","2019-06-01","North East and Yorkshire","Outpatient appointments","7.61709868121874","NHS","4063"
"465","2019-06-01","North West","Inpatient admissions","26.3516389953172","Independent Sector","1857"
"466","2019-06-01","North West","Inpatient admissions","26.3516389953172","NHS","5190"
"467","2019-06-01","North West","Outpatient appointments","8.44748858447489","Independent Sector","296"
"468","2019-06-01","North West","Outpatient appointments","8.44748858447489","NHS","3208"
"469","2019-06-01","South East","Inpatient admissions","29.7010869565217","Independent Sector","2186"
"470","2019-06-01","South East","Inpatient admissions","29.7010869565217","NHS","5174"
"471","2019-06-01","South East","Outpatient appointments","13.0824372759857","Independent Sector","511"
"472","2019-06-01","South East","Outpatient appointments","13.0824372759857","NHS","3395"
"473","2019-06-01","South West","Inpatient admissions","30.3564277132559","Independent Sector","1516"
"474","2019-06-01","South West","Inpatient admissions","30.3564277132559","NHS","3478"
"475","2019-06-01","South West","Outpatient appointments","14.64829586657","Independent Sector","202"
"476","2019-06-01","South West","Outpatient appointments","14.64829586657","NHS","1177"
"477","2019-07-01","East of England","Inpatient admissions","21.8665114474195","Independent Sector","1127"
"478","2019-07-01","East of England","Inpatient admissions","21.8665114474195","NHS","4027"
"479","2019-07-01","East of England","Outpatient appointments","3.44381149663387","Independent Sector","133"
"480","2019-07-01","East of England","Outpatient appointments","3.44381149663387","NHS","3729"
"481","2019-07-01","London","Inpatient admissions","19.8988195615514","Independent Sector","1062"
"482","2019-07-01","London","Inpatient admissions","19.8988195615514","NHS","4275"
"483","2019-07-01","London","Outpatient appointments","5.64051140636751","Independent Sector","225"
"484","2019-07-01","London","Outpatient appointments","5.64051140636751","NHS","3764"
"485","2019-07-01","Midlands","Inpatient admissions","24.6292714377821","Independent Sector","2674"
"486","2019-07-01","Midlands","Inpatient admissions","24.6292714377821","NHS","8183"
"487","2019-07-01","Midlands","Outpatient appointments","7.63494713411241","Independent Sector","686"
"488","2019-07-01","Midlands","Outpatient appointments","7.63494713411241","NHS","8299"
"489","2019-07-01","North East and Yorkshire","Inpatient admissions","23.2527681866889","Independent Sector","1953"
"490","2019-07-01","North East and Yorkshire","Inpatient admissions","23.2527681866889","NHS","6446"
"491","2019-07-01","North East and Yorkshire","Outpatient appointments","7.38742477692467","Independent Sector","356"
"492","2019-07-01","North East and Yorkshire","Outpatient appointments","7.38742477692467","NHS","4463"
"493","2019-07-01","North West","Inpatient admissions","25.9614105123087","Independent Sector","1951"
"494","2019-07-01","North West","Inpatient admissions","25.9614105123087","NHS","5564"
"495","2019-07-01","North West","Outpatient appointments","7.19923463286295","Independent Sector","301"
"496","2019-07-01","North West","Outpatient appointments","7.19923463286295","NHS","3880"
"497","2019-07-01","South East","Inpatient admissions","29.7442968162447","Independent Sector","2373"
"498","2019-07-01","South East","Inpatient admissions","29.7442968162447","NHS","5605"
"499","2019-07-01","South East","Outpatient appointments","12.5","Independent Sector","556"
"500","2019-07-01","South East","Outpatient appointments","12.5","NHS","3892"
"501","2019-07-01","South West","Inpatient admissions","26.9859369061193","Independent Sector","1420"
"502","2019-07-01","South West","Inpatient admissions","26.9859369061193","NHS","3842"
"503","2019-07-01","South West","Outpatient appointments","13.4730538922156","Independent Sector","225"
"504","2019-07-01","South West","Outpatient appointments","13.4730538922156","NHS","1445"
"505","2019-08-01","East of England","Inpatient admissions","22.0815450643777","Independent Sector","1029"
"506","2019-08-01","East of England","Inpatient admissions","22.0815450643777","NHS","3631"
"507","2019-08-01","East of England","Outpatient appointments","2.09923664122137","Independent Sector","66"
"508","2019-08-01","East of England","Outpatient appointments","2.09923664122137","NHS","3078"
"509","2019-08-01","London","Inpatient admissions","20.8153180975911","Independent Sector","1011"
"510","2019-08-01","London","Inpatient admissions","20.8153180975911","NHS","3846"
"511","2019-08-01","London","Outpatient appointments","8.02310654685494","Independent Sector","250"
"512","2019-08-01","London","Outpatient appointments","8.02310654685494","NHS","2866"
"513","2019-08-01","Midlands","Inpatient admissions","25.2721053177154","Independent Sector","2438"
"514","2019-08-01","Midlands","Inpatient admissions","25.2721053177154","NHS","7209"
"515","2019-08-01","Midlands","Outpatient appointments","10.0273117440499","Independent Sector","771"
"516","2019-08-01","Midlands","Outpatient appointments","10.0273117440499","NHS","6918"
"517","2019-08-01","North East and Yorkshire","Inpatient admissions","24.0115321252059","Independent Sector","1749"
"518","2019-08-01","North East and Yorkshire","Inpatient admissions","24.0115321252059","NHS","5535"
"519","2019-08-01","North East and Yorkshire","Outpatient appointments","8.48015034061546","Independent Sector","361"
"520","2019-08-01","North East and Yorkshire","Outpatient appointments","8.48015034061546","NHS","3896"
"521","2019-08-01","North West","Inpatient admissions","27.3637203572528","Independent Sector","1777"
"522","2019-08-01","North West","Inpatient admissions","27.3637203572528","NHS","4717"
"523","2019-08-01","North West","Outpatient appointments","8.32356389214537","Independent Sector","284"
"524","2019-08-01","North West","Outpatient appointments","8.32356389214537","NHS","3128"
"525","2019-08-01","South East","Inpatient admissions","30.4460431654676","Independent Sector","2116"
"526","2019-08-01","South East","Inpatient admissions","30.4460431654676","NHS","4834"
"527","2019-08-01","South East","Outpatient appointments","11.3914373088685","Independent Sector","447"
"528","2019-08-01","South East","Outpatient appointments","11.3914373088685","NHS","3477"
"529","2019-08-01","South West","Inpatient admissions","32.3596436710172","Independent Sector","1562"
"530","2019-08-01","South West","Inpatient admissions","32.3596436710172","NHS","3265"
"531","2019-08-01","South West","Outpatient appointments","14.4474034620506","Independent Sector","217"
"532","2019-08-01","South West","Outpatient appointments","14.4474034620506","NHS","1285"
"533","2019-09-01","East of England","Inpatient admissions","21.4627341570347","Independent Sector","1077"
"534","2019-09-01","East of England","Inpatient admissions","21.4627341570347","NHS","3941"
"535","2019-09-01","East of England","Outpatient appointments","3.20708613317043","Independent Sector","105"
"536","2019-09-01","East of England","Outpatient appointments","3.20708613317043","NHS","3169"
"537","2019-09-01","London","Inpatient admissions","21.6785921485206","Independent Sector","1121"
"538","2019-09-01","London","Inpatient admissions","21.6785921485206","NHS","4050"
"539","2019-09-01","London","Outpatient appointments","6.79501698754247","Independent Sector","240"
"540","2019-09-01","London","Outpatient appointments","6.79501698754247","NHS","3292"
"541","2019-09-01","Midlands","Inpatient admissions","24.1362763915547","Independent Sector","2515"
"542","2019-09-01","Midlands","Inpatient admissions","24.1362763915547","NHS","7905"
"543","2019-09-01","Midlands","Outpatient appointments","10.683601045947","Independent Sector","858"
"544","2019-09-01","Midlands","Outpatient appointments","10.683601045947","NHS","7173"
"545","2019-09-01","North East and Yorkshire","Inpatient admissions","24.8623516456625","Independent Sector","2032"
"546","2019-09-01","North East and Yorkshire","Inpatient admissions","24.8623516456625","NHS","6141"
"547","2019-09-01","North East and Yorkshire","Outpatient appointments","7.94824399260628","Independent Sector","344"
"548","2019-09-01","North East and Yorkshire","Outpatient appointments","7.94824399260628","NHS","3984"
"549","2019-09-01","North West","Inpatient admissions","26.3062812673708","Independent Sector","1893"
"550","2019-09-01","North West","Inpatient admissions","26.3062812673708","NHS","5303"
"551","2019-09-01","North West","Outpatient appointments","10.025344973247","Independent Sector","356"
"552","2019-09-01","North West","Outpatient appointments","10.025344973247","NHS","3195"
"553","2019-09-01","South East","Inpatient admissions","30.2824407140954","Independent Sector","2273"
"554","2019-09-01","South East","Inpatient admissions","30.2824407140954","NHS","5233"
"555","2019-09-01","South East","Outpatient appointments","13.4317694689212","Independent Sector","564"
"556","2019-09-01","South East","Outpatient appointments","13.4317694689212","NHS","3635"
"557","2019-09-01","South West","Inpatient admissions","31.4699376633823","Independent Sector","1565"
"558","2019-09-01","South West","Inpatient admissions","31.4699376633823","NHS","3408"
"559","2019-09-01","South West","Outpatient appointments","15.5778894472362","Independent Sector","248"
"560","2019-09-01","South West","Outpatient appointments","15.5778894472362","NHS","1344"
"561","2019-10-01","East of England","Inpatient admissions","20.5760576057606","Independent Sector","1143"
"562","2019-10-01","East of England","Inpatient admissions","20.5760576057606","NHS","4412"
"563","2019-10-01","East of England","Outpatient appointments","3.63588110403397","Independent Sector","137"
"564","2019-10-01","East of England","Outpatient appointments","3.63588110403397","NHS","3631"
"565","2019-10-01","London","Inpatient admissions","21.4038916166576","Independent Sector","1177"
"566","2019-10-01","London","Inpatient admissions","21.4038916166576","NHS","4322"
"567","2019-10-01","London","Outpatient appointments","7.34210526315789","Independent Sector","279"
"568","2019-10-01","London","Outpatient appointments","7.34210526315789","NHS","3521"
"569","2019-10-01","Midlands","Inpatient admissions","23.7509741103126","Independent Sector","2743"
"570","2019-10-01","Midlands","Inpatient admissions","23.7509741103126","NHS","8806"
"571","2019-10-01","Midlands","Outpatient appointments","11.9961954583284","Independent Sector","1009"
"572","2019-10-01","Midlands","Outpatient appointments","11.9961954583284","NHS","7402"
"573","2019-10-01","North East and Yorkshire","Inpatient admissions","24.2771412984179","Independent Sector","2225"
"574","2019-10-01","North East and Yorkshire","Inpatient admissions","24.2771412984179","NHS","6940"
"575","2019-10-01","North East and Yorkshire","Outpatient appointments","8.15563860189052","Independent Sector","371"
"576","2019-10-01","North East and Yorkshire","Outpatient appointments","8.15563860189052","NHS","4178"
"577","2019-10-01","North West","Inpatient admissions","26.6585514303104","Independent Sector","2190"
"578","2019-10-01","North West","Inpatient admissions","26.6585514303104","NHS","6025"
"579","2019-10-01","North West","Outpatient appointments","8.31545064377682","Independent Sector","310"
"580","2019-10-01","North West","Outpatient appointments","8.31545064377682","NHS","3418"
"581","2019-10-01","South East","Inpatient admissions","30.4457225017973","Independent Sector","2541"
"582","2019-10-01","South East","Inpatient admissions","30.4457225017973","NHS","5805"
"583","2019-10-01","South East","Outpatient appointments","13.2856184298815","Independent Sector","594"
"584","2019-10-01","South East","Outpatient appointments","13.2856184298815","NHS","3877"
"585","2019-10-01","South West","Inpatient admissions","31.1553203139259","Independent Sector","1707"
"586","2019-10-01","South West","Inpatient admissions","31.1553203139259","NHS","3772"
"587","2019-10-01","South West","Outpatient appointments","12.7886323268206","Independent Sector","216"
"588","2019-10-01","South West","Outpatient appointments","12.7886323268206","NHS","1473"
"589","2019-11-01","East of England","Inpatient admissions","21.6039603960396","Independent Sector","1091"
"590","2019-11-01","East of England","Inpatient admissions","21.6039603960396","NHS","3959"
"591","2019-11-01","East of England","Outpatient appointments","3.03417438518045","Independent Sector","95"
"592","2019-11-01","East of England","Outpatient appointments","3.03417438518045","NHS","3036"
"593","2019-11-01","London","Inpatient admissions","22.2375147463626","Independent Sector","1131"
"594","2019-11-01","London","Inpatient admissions","22.2375147463626","NHS","3955"
"595","2019-11-01","London","Outpatient appointments","7.61755485893417","Independent Sector","243"
"596","2019-11-01","London","Outpatient appointments","7.61755485893417","NHS","2947"
"597","2019-11-01","Midlands","Inpatient admissions","25.8365686818266","Independent Sector","2795"
"598","2019-11-01","Midlands","Inpatient admissions","25.8365686818266","NHS","8023"
"599","2019-11-01","Midlands","Outpatient appointments","12.9527991218441","Independent Sector","944"
"600","2019-11-01","Midlands","Outpatient appointments","12.9527991218441","NHS","6344"
"601","2019-11-01","North East and Yorkshire","Inpatient admissions","25.2248097763431","Independent Sector","2188"
"602","2019-11-01","North East and Yorkshire","Inpatient admissions","25.2248097763431","NHS","6486"
"603","2019-11-01","North East and Yorkshire","Outpatient appointments","9.18670629559579","Independent Sector","340"
"604","2019-11-01","North East and Yorkshire","Outpatient appointments","9.18670629559579","NHS","3361"
"605","2019-11-01","North West","Inpatient admissions","28.8657035848047","Independent Sector","2158"
"606","2019-11-01","North West","Inpatient admissions","28.8657035848047","NHS","5318"
"607","2019-11-01","North West","Outpatient appointments","8.30990315526398","Independent Sector","266"
"608","2019-11-01","North West","Outpatient appointments","8.30990315526398","NHS","2935"
"609","2019-11-01","South East","Inpatient admissions","31.5108094519859","Independent Sector","2507"
"610","2019-11-01","South East","Inpatient admissions","31.5108094519859","NHS","5449"
"611","2019-11-01","South East","Outpatient appointments","14.0452393477117","Independent Sector","534"
"612","2019-11-01","South East","Outpatient appointments","14.0452393477117","NHS","3268"
"613","2019-11-01","South West","Inpatient admissions","31.5156950672646","Independent Sector","1757"
"614","2019-11-01","South West","Inpatient admissions","31.5156950672646","NHS","3818"
"615","2019-11-01","South West","Outpatient appointments","14.6771037181996","Independent Sector","225"
"616","2019-11-01","South West","Outpatient appointments","14.6771037181996","NHS","1308"
"617","2019-12-01","East of England","Inpatient admissions","21.2638154733301","Independent Sector","885"
"618","2019-12-01","East of England","Inpatient admissions","21.2638154733301","NHS","3277"
"619","2019-12-01","East of England","Outpatient appointments","2.67201068804275","Independent Sector","80"
"620","2019-12-01","East of England","Outpatient appointments","2.67201068804275","NHS","2914"
"621","2019-12-01","London","Inpatient admissions","22.0086496876502","Independent Sector","916"
"622","2019-12-01","London","Inpatient admissions","22.0086496876502","NHS","3246"
"623","2019-12-01","London","Outpatient appointments","8.20921371666089","Independent Sector","237"
"624","2019-12-01","London","Outpatient appointments","8.20921371666089","NHS","2650"
"625","2019-12-01","Midlands","Inpatient admissions","24.8761149653122","Independent Sector","2259"
"626","2019-12-01","Midlands","Inpatient admissions","24.8761149653122","NHS","6822"
"627","2019-12-01","Midlands","Outpatient appointments","11.8037135278515","Independent Sector","801"
"628","2019-12-01","Midlands","Outpatient appointments","11.8037135278515","NHS","5985"
"629","2019-12-01","North East and Yorkshire","Inpatient admissions","24.032992036405","Independent Sector","1690"
"630","2019-12-01","North East and Yorkshire","Inpatient admissions","24.032992036405","NHS","5342"
"631","2019-12-01","North East and Yorkshire","Outpatient appointments","8.70038064165307","Independent Sector","320"
"632","2019-12-01","North East and Yorkshire","Outpatient appointments","8.70038064165307","NHS","3358"
"633","2019-12-01","North West","Inpatient admissions","25.2896067874041","Independent Sector","1550"
"634","2019-12-01","North West","Inpatient admissions","25.2896067874041","NHS","4579"
"635","2019-12-01","North West","Outpatient appointments","9.13333333333333","Independent Sector","274"
"636","2019-12-01","North West","Outpatient appointments","9.13333333333333","NHS","2726"
"637","2019-12-01","South East","Inpatient admissions","29.1996891996892","Independent Sector","1879"
"638","2019-12-01","South East","Inpatient admissions","29.1996891996892","NHS","4556"
"639","2019-12-01","South East","Outpatient appointments","12.8005198180637","Independent Sector","394"
"640","2019-12-01","South East","Outpatient appointments","12.8005198180637","NHS","2684"
"641","2019-12-01","South West","Inpatient admissions","29.8701298701299","Independent Sector","1357"
"642","2019-12-01","South West","Inpatient admissions","29.8701298701299","NHS","3186"
"643","2019-12-01","South West","Outpatient appointments","13.3333333333333","Independent Sector","190"
"644","2019-12-01","South West","Outpatient appointments","13.3333333333333","NHS","1235"
"645","2020-01-01","East of England","Inpatient admissions","23.0659609120521","Independent Sector","1133"
"646","2020-01-01","East of England","Inpatient admissions","23.0659609120521","NHS","3779"
"647","2020-01-01","East of England","Outpatient appointments","3.56824264049955","Independent Sector","120"
"648","2020-01-01","East of England","Outpatient appointments","3.56824264049955","NHS","3243"
"649","2020-01-01","London","Inpatient admissions","22.1563754540241","Independent Sector","1159"
"650","2020-01-01","London","Inpatient admissions","22.1563754540241","NHS","4072"
"651","2020-01-01","London","Outpatient appointments","8.1972081972082","Independent Sector","276"
"652","2020-01-01","London","Outpatient appointments","8.1972081972082","NHS","3091"
"653","2020-01-01","Midlands","Inpatient admissions","27.4673123486683","Independent Sector","2836"
"654","2020-01-01","Midlands","Inpatient admissions","27.4673123486683","NHS","7489"
"655","2020-01-01","Midlands","Outpatient appointments","13.338879645036","Independent Sector","962"
"656","2020-01-01","Midlands","Outpatient appointments","13.338879645036","NHS","6250"
"657","2020-01-01","North East and Yorkshire","Inpatient admissions","25.5773955773956","Independent Sector","2082"
"658","2020-01-01","North East and Yorkshire","Inpatient admissions","25.5773955773956","NHS","6058"
"659","2020-01-01","North East and Yorkshire","Outpatient appointments","10.4312213924356","Independent Sector","433"
"660","2020-01-01","North East and Yorkshire","Outpatient appointments","10.4312213924356","NHS","3718"
"661","2020-01-01","North West","Inpatient admissions","26.0769750168805","Independent Sector","1931"
"662","2020-01-01","North West","Inpatient admissions","26.0769750168805","NHS","5474"
"663","2020-01-01","North West","Outpatient appointments","7.46135552913199","Independent Sector","251"
"664","2020-01-01","North West","Outpatient appointments","7.46135552913199","NHS","3113"
"665","2020-01-01","South East","Inpatient admissions","31.9732353712936","Independent Sector","2437"
"666","2020-01-01","South East","Inpatient admissions","31.9732353712936","NHS","5185"
"667","2020-01-01","South East","Outpatient appointments","14.2022829838067","Independent Sector","535"
"668","2020-01-01","South East","Outpatient appointments","14.2022829838067","NHS","3232"
"669","2020-01-01","South West","Inpatient admissions","32.2142587702754","Independent Sector","1708"
"670","2020-01-01","South West","Inpatient admissions","32.2142587702754","NHS","3594"
"671","2020-01-01","South West","Outpatient appointments","15.6702328508496","Independent Sector","249"
"672","2020-01-01","South West","Outpatient appointments","15.6702328508496","NHS","1340"
"673","2020-02-01","East of England","Inpatient admissions","22.8494063736722","Independent Sector","1097"
"674","2020-02-01","East of England","Inpatient admissions","22.8494063736722","NHS","3704"
"675","2020-02-01","East of England","Outpatient appointments","3.37723741979061","Independent Sector","100"
"676","2020-02-01","East of England","Outpatient appointments","3.37723741979061","NHS","2861"
"677","2020-02-01","London","Inpatient admissions","22.5723852668899","Independent Sector","1146"
"678","2020-02-01","London","Inpatient admissions","22.5723852668899","NHS","3931"
"679","2020-02-01","London","Outpatient appointments","8.73472322070453","Independent Sector","243"
"680","2020-02-01","London","Outpatient appointments","8.73472322070453","NHS","2539"
"681","2020-02-01","Midlands","Inpatient admissions","25.3314724354501","Independent Sector","2541"
"682","2020-02-01","Midlands","Inpatient admissions","25.3314724354501","NHS","7490"
"683","2020-02-01","Midlands","Outpatient appointments","14.0671765879614","Independent Sector","846"
"684","2020-02-01","Midlands","Outpatient appointments","14.0671765879614","NHS","5168"
"685","2020-02-01","North East and Yorkshire","Inpatient admissions","24.6243635912082","Independent Sector","1983"
"686","2020-02-01","North East and Yorkshire","Inpatient admissions","24.6243635912082","NHS","6070"
"687","2020-02-01","North East and Yorkshire","Outpatient appointments","9.36111111111111","Independent Sector","337"
"688","2020-02-01","North East and Yorkshire","Outpatient appointments","9.36111111111111","NHS","3263"
"689","2020-02-01","North West","Inpatient admissions","26.6498528793611","Independent Sector","1902"
"690","2020-02-01","North West","Inpatient admissions","26.6498528793611","NHS","5235"
